src,nbr,src_x,src_y,nbr_x,nbr_y,EucDist
DC127,BH98,4702040.822193813,-1763649.9654936127,4065442.810064369,-317862.0925702026,1579734.0290503202
DC128,BH98,4726612.862842023,-1763649.9654936127,4065442.810064369,-317862.0925702026,1589795.0849661112
DH123,BH98,4587211.427598146,-1916182.9581291282,4065442.810064369,-317862.0925702026,1681330.4492348142
DH124,BH98,4611695.181178133,-1916182.9581291277,4065442.810064369,-317862.0925702026,1689088.87931584
DH125,BH98,4636178.93475812,-1916182.958129128,4065442.810064369,-317862.0925702026,1697165.0813375444
DI123,BH98,4583735.819523033,-1946648.0331493157,4065442.810064369,-317862.0925702026,1709260.4493996534
ET70,BH98,3166536.246336458,-3061784.023094869,4065442.810064369,-317862.0925702026,2887410.703576361
EW66,BH98,3060416.50042287,-3150977.3855284094,4065442.810064369,-317862.0925702026,3006097.1618138487
EX67,BH98,3079833.897776967,-3180661.2325394778,4065442.810064369,-317862.0925702026,3027712.6422085003
BF100,BH99,4116421.103968294,-256059.28990770542,4090482.8995080534,-317862.0925702024,67025.19576667258
BF101,BH99,4141466.6578159924,-256059.28990770527,4090482.8995080534,-317862.0925702024,80118.22531822517
BG99,BH99,4090953.2652706616,-286961.7381616283,4090482.8995080534,-317862.0925702024,30903.934159361
BK95,BH99,3988664.5459936955,-410548.3365296979,4090482.8995080534,-317862.0925702024,137687.02528449756
BK96,BH99,4013694.231175273,-410548.33652969793,4090482.8995080534,-317862.0925702024,120362.94863304423
BO94,BH99,3960785.341904585,-534086.9912775034,4090482.8995080534,-317862.0925702024,252140.16591825994
BP93,BH99,3934949.91904119,-564962.4706218361,4090482.8995080534,-317862.0925702024,291974.4934855887
BQ92,BH99,3909078.9103666004,-595833.8245278371,4090482.8995080534,-317862.0925702024,331927.2375746822
BR92,BH99,3908168.297188433,-626700.8270671035,4090482.8995080534,-317862.0925702024,358636.2755559018
BR94,BH99,3958158.5030009835,-626700.8270671034,4090482.8995080534,-317862.0925702024,335992.7228923381
BR95,BH99,3983153.6059072586,-626700.8270671035,4090482.8995080534,-317862.0925702024,326957.09380665375
DC127,BH99,4702040.822193813,-1763649.9654936127,4090482.8995080534,-317862.0925702024,1569810.7103380715
DC128,BH99,4726612.862842023,-1763649.9654936127,4090482.8995080534,-317862.0925702024,1579545.473781517
DH123,BH99,4587211.427598146,-1916182.9581291282,4090482.8995080534,-317862.0925702024,1673729.0162686382
DH124,BH99,4611695.181178133,-1916182.9581291277,4090482.8995080534,-317862.0925702024,1681157.88427047
DH125,BH99,4636178.93475812,-1916182.958129128,4090482.8995080534,-317862.0925702024,1688909.042005719
DI123,BH99,4583735.819523033,-1946648.0331493157,4090482.8995080534,-317862.0925702024,1701834.9165919386
ET70,BH99,3166536.246336458,-3061784.023094869,4090482.8995080534,-317862.0925702024,2895303.952734705
EW66,BH99,3060416.50042287,-3150977.3855284094,4090482.8995080534,-317862.0925702024,3014561.170339389
EX67,BH99,3079833.897776967,-3180661.2325394778,4090482.8995080534,-317862.0925702024,3035956.244827791
BF100,BH100,4116421.103968294,-256059.28990770542,4115522.988951738,-317862.0925702026,61809.32799766174
BF101,BH100,4141466.6578159924,-256059.28990770527,4115522.988951738,-317862.0925702026,67027.31063587191
BG99,BH100,4090953.2652706616,-286961.7381616283,4115522.988951738,-317862.0925702026,39477.882723620634
BK95,BH100,3988664.5459936955,-410548.3365296979,4115522.988951738,-317862.0925702026,157110.80284009114
BK96,BH100,4013694.231175273,-410548.33652969793,4115522.988951738,-317862.0925702026,137694.71932364375
BO94,BH100,3960785.341904585,-534086.9912775034,4115522.988951738,-317862.0925702026,265888.97351088456
BP93,BH100,3934949.91904119,-564962.4706218361,4115522.988951738,-317862.0925702026,306047.75838123687
BQ92,BH100,3909078.9103666004,-595833.8245278371,4115522.988951738,-317862.0925702026,346247.658981824
BR92,BH100,3908168.297188433,-626700.8270671035,4115522.988951738,-317862.0925702026,371991.037690295
BR94,BH100,3958158.5030009835,-626700.8270671034,4115522.988951738,-317862.0925702026,346619.3089892604
BR95,BH100,3983153.6059072586,-626700.8270671035,4115522.988951738,-317862.0925702026,336010.44253597734
DC127,BH100,4702040.822193813,-1763649.9654936127,4115522.988951738,-317862.0925702026,1560226.18302712
DC128,BH100,4726612.862842023,-1763649.9654936127,4115522.988951738,-317862.0925702026,1569628.4297449647
DH123,BH100,4587211.427598146,-1916182.9581291282,4115522.988951738,-317862.0925702026,1666469.1933647376
DH124,BH100,4611695.181178133,-1916182.9581291277,4115522.988951738,-317862.0925702026,1673563.9914923415
DH125,BH100,4636178.93475812,-1916182.958129128,4115522.988951738,-317862.0925702026,1680985.4857150228
DI123,BH100,4583735.819523033,-1946648.0331493157,4115522.988951738,-317862.0925702026,1694746.8527599543
ET70,BH100,3166536.246336458,-3061784.023094869,4115522.988951738,-317862.0925702026,2903391.70600072
EW66,BH100,3060416.50042287,-3150977.3855284094,4115522.988951738,-317862.0925702026,3023208.8854939193
EX67,BH100,3079833.897776967,-3180661.2325394778,4115522.988951738,-317862.0925702026,3044383.4859273634
BF100,BI95,4116421.103968294,-256059.28990770542,3989816.7870583655,-348760.12752709904,156914.3025844577
BF101,BI95,4141466.6578159924,-256059.28990770527,3989816.7870583655,-348760.12752709904,177738.93382188983
BG99,BI95,4090953.2652706616,-286961.7381616283,3989816.7870583655,-348760.12752709904,118522.69045778768
BK95,BI95,3988664.5459936955,-410548.3365296979,3989816.7870583655,-348760.12752709904,61798.951700008205
BK96,BI95,4013694.231175273,-410548.33652969793,3989816.7870583655,-348760.12752709904,66241.33988156407
BO94,BI95,3960785.341904585,-534086.9912775034,3989816.7870583655,-348760.12752709904,187586.9697907558
BP93,BI95,3934949.91904119,-564962.4706218361,3989816.7870583655,-348760.12752709904,223055.65755135776
BQ92,BI95,3909078.9103666004,-595833.8245278371,3989816.7870583655,-348760.12752709904,259930.7917163859
BR92,BI95,3908168.297188433,-626700.8270671035,3989816.7870583655,-348760.12752709904,289685.1883663152
BR94,BI95,3958158.5030009835,-626700.8270671034,3989816.7870583655,-348760.12752709904,279737.87625247467
BR95,BI95,3983153.6059072586,-626700.8270671035,3989816.7870583655,-348760.12752709904,278020.5575921311
DC127,BI95,4702040.822193813,-1763649.9654936127,3989816.7870583655,-348760.12752709904,1584037.9824377715
DC128,BI95,4726612.862842023,-1763649.9654936127,3989816.7870583655,-348760.12752709904,1595237.1958022746
DH123,BI95,4587211.427598146,-1916182.9581291282,3989816.7870583655,-348760.12752709904,1677407.1319861885
DH124,BI95,4611695.181178133,-1916182.9581291277,3989816.7870583655,-348760.12752709904,1686282.024741252
DH125,BI95,4636178.93475812,-1916182.958129128,3989816.7870583655,-348760.12752709904,1695464.0532525354
DI123,BI95,4583735.819523033,-1946648.0331493157,3989816.7870583655,-348760.12752709904,1704695.1563424824
ET70,BI95,3166536.246336458,-3061784.023094869,3989816.7870583655,-348760.12752709904,2835187.737461679
EW66,BI95,3060416.50042287,-3150977.3855284094,3989816.7870583655,-348760.12752709904,2952322.2137562362
EX67,BI95,3079833.897776967,-3180661.2325394778,3989816.7870583655,-348760.12752709904,2974513.8640381647
BF100,BI96,4116421.103968294,-256059.28990770542,4014853.7027881052,-348760.127527099,137511.38962949417
BF101,BI96,4141466.6578159924,-256059.28990770527,4014853.7027881052,-348760.127527099,156921.27222346552
BG99,BI96,4090953.2652706616,-286961.7381616283,4014853.7027881052,-348760.127527099,98031.54766809924
BK95,BI96,3988664.5459936955,-410548.3365296979,4014853.7027881052,-348760.127527099,67109.27436167836
BK96,BI96,4013694.231175273,-410548.33652969793,4014853.7027881052,-348760.127527099,61799.086936376436
BO94,BI96,3960785.341904585,-534086.9912775034,4014853.7027881052,-348760.127527099,193052.9307630205
BP93,BI96,3934949.91904119,-564962.4706218361,4014853.7027881052,-348760.127527099,230495.26636512138
BQ92,BI96,3909078.9103666004,-595833.8245278371,4014853.7027881052,-348760.127527099,268763.313086859
BR92,BI96,3908168.297188433,-626700.8270671035,4014853.7027881052,-348760.127527099,297712.6269219256
BR94,BI96,3958158.5030009835,-626700.8270671034,4014853.7027881052,-348760.127527099,283664.19960877794
BR95,BI96,3983153.6059072586,-626700.8270671035,4014853.7027881052,-348760.127527099,279742.61134664866
DC127,BI96,4702040.822193813,-1763649.9654936127,4014853.7027881052,-348760.127527099,1572939.7288701248
DC128,BI96,4726612.862842023,-1763649.9654936127,4014853.7027881052,-348760.127527099,1583829.0171295532
DH123,BI96,4587211.427598146,-1916182.9581291282,4014853.7027881052,-348760.127527099,1668654.4564535236
DH124,BI96,4611695.181178133,-1916182.9581291277,4014853.7027881052,-348760.127527099,1677210.2075229778
DH125,BI96,4636178.93475812,-1916182.958129128,4014853.7027881052,-348760.127527099,1686078.104292642
DI123,BI96,4583735.819523033,-1946648.0331493157,4014853.7027881052,-348760.127527099,1696134.611896876
ET70,BI96,3166536.246336458,-3061784.023094869,4014853.7027881052,-348760.127527099,2842558.911411039
EW66,BI96,3060416.50042287,-3150977.3855284094,4014853.7027881052,-348760.127527099,2960299.2980945623
EX67,BI96,3079833.897776967,-3180661.2325394778,4014853.7027881052,-348760.127527099,2982268.5835339176
BF100,BI97,4116421.103968294,-256059.28990770542,4039890.6185178454,-348760.127527099,120209.65226893587
BF101,BI97,4141466.6578159924,-256059.28990770527,4039890.6185178454,-348760.127527099,137517.7699602342
BG99,BI97,4090953.2652706616,-286961.7381616283,4039890.6185178454,-348760.127527099,80165.04738082057
BK95,BI97,3988664.5459936955,-410548.3365296979,4039890.6185178454,-348760.127527099,80261.40590594154
BK96,BI97,4013694.231175273,-410548.33652969793,4039890.6185178454,-348760.127527099,67112.0963876925
BO94,BI97,3960785.341904585,-534086.9912775034,4039890.6185178454,-348760.127527099,201503.5761856882
BP93,BI97,3934949.91904119,-564962.4706218361,4039890.6185178454,-348760.127527099,240324.78766515985
BQ92,BI97,3909078.9103666004,-595833.8245278371,4039890.6185178454,-348760.127527099,279565.9398765505
BR92,BI97,3908168.297188433,-626700.8270671035,4039890.6185178454,-348760.127527099,307574.0600200154
BR94,BI97,3958158.5030009835,-626700.8270671034,4039890.6185178454,-348760.127527099,289708.76957325375
BR95,BI97,3983153.6059072586,-626700.8270671035,4039890.6185178454,-348760.127527099,283672.55958368786
DC127,BI97,4702040.822193813,-1763649.9654936127,4039890.6185178454,-348760.127527099,1562163.9305172274
DC128,BI97,4726612.862842023,-1763649.9654936127,4039890.6185178454,-348760.127527099,1572736.6894781033
DH123,BI97,4587211.427598146,-1916182.9581291282,4039890.6185178454,-348760.127527099,1660233.2360077582
DH124,BI97,4611695.181178133,-1916182.9581291277,4039890.6185178454,-348760.127527099,1668464.7996801129
DH125,BI97,4636178.93475812,-1916182.958129128,4039890.6185178454,-348760.127527099,1677013.4423960766
DI123,BI97,4583735.819523033,-1946648.0331493157,4039890.6185178454,-348760.127527099,1687902.0592410353
ET70,BI97,3166536.246336458,-3061784.023094869,4039890.6185178454,-348760.127527099,2850130.9649435524
EW66,BI97,3060416.50042287,-3150977.3855284094,4039890.6185178454,-348760.127527099,2968466.120584554
EX67,BI97,3079833.897776967,-3180661.2325394778,4039890.6185178454,-348760.127527099,2990212.8311560135
BF100,BI98,4116421.103968294,-256059.28990770542,4064927.534247584,-348760.1275270991,106042.60001489395
BF101,BI98,4141466.6578159924,-256059.28990770527,4064927.534247584,-348760.1275270991,120215.15184017895
BG99,BI98,4090953.2652706616,-286961.7381616283,4064927.534247584,-348760.1275270991,67055.04905263963
BK95,BI98,3988664.5459936955,-410548.3365296979,4064927.534247584,-348760.1275270991,98152.05626558005
BK96,BI98,4013694.231175273,-410548.33652969793,4064927.534247584,-348760.1275270991,80266.02092696576
BO94,BI98,3960785.341904585,-534086.9912775034,4064927.534247584,-348760.1275270991,212583.2605205951
BP93,BI98,3934949.91904119,-564962.4706218361,4064927.534247584,-348760.1275270991,252265.0067179273
BQ92,BI98,3909078.9103666004,-595833.8245278371,4064927.534247584,-348760.1275270991,292120.1898452225
BR92,BI98,3908168.297188433,-626700.8270671035,4064927.534247584,-348760.1275270991,319099.49994344113
BR94,BI98,3958158.5030009835,-626700.8270671034,4064927.534247584,-348760.1275270991,297742.60443229234
BR95,BI98,3983153.6059072586,-626700.8270671035,4064927.534247584,-348760.1275270991,289720.5685086851
DC127,BI98,4702040.822193813,-1763649.9654936127,4064927.534247584,-348760.1275270991,1551717.3052004545
DC128,BI98,4726612.862842023,-1763649.9654936127,4064927.534247584,-348760.1275270991,1561966.9419222795
DH123,BI98,4587211.427598146,-1916182.9581291282,4064927.534247584,-348760.1275270991,1652148.539068415
DH124,BI98,4611695.181178133,-1916182.9581291277,4064927.534247584,-348760.1275270991,1660050.9599474485
DH125,BI98,4636178.93475812,-1916182.958129128,4064927.534247584,-348760.1275270991,1668275.3047616947
DI123,BI98,4583735.819523033,-1946648.0331493157,4064927.534247584,-348760.1275270991,1680002.3201782207
ET70,BI98,3166536.246336458,-3061784.023094869,4064927.534247584,-348760.1275270991,2857902.3013595706
EW66,BI98,3060416.50042287,-3150977.3855284094,4064927.534247584,-348760.1275270991,2976821.1196032553
EX67,BI98,3079833.897776967,-3180661.2325394778,4064927.534247584,-348760.1275270991,2998345.1004154338
BF100,BI99,4116421.103968294,-256059.28990770542,4089964.449977323,-348760.12752709904,96402.28127868728
BF101,BI99,4141466.6578159924,-256059.28990770527,4089964.449977323,-348760.12752709904,106046.7948954362
BG99,BI99,4090953.2652706616,-286961.7381616283,4089964.449977323,-348760.12752709904,61806.29971006732
BK95,BI99,3988664.5459936955,-410548.3365296979,4089964.449977323,-348760.12752709904,118656.87219390614
BK96,BI99,4013694.231175273,-410548.33652969793,4089964.449977323,-348760.12752709904,98157.67442162322
BO94,BI99,3960785.341904585,-534086.9912775034,4089964.449977323,-348760.12752709904,225905.48552443145
